Scenario - EJ_RSBC_5go1st_cond(50)tra(75%)												
Logfile written - 04/15/2021 18:46:22												
												
Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
210415_RL#219_15g	4263	Sound	211	54665278	4	2			0		other	0
210415_RL#219_15g	4264	Picture	555	54670340	0	2	10128	4	0	next	other	0
210415_RL#219_15g	4265	Picture	10	54680468	0	2	5465	4	0	next	hit	18508
210415_RL#219_15g	4265	Port Input	1	54685862	5394	3						
210415_RL#219_15g	4265	Response	1	54685862	5394	3						
210415_RL#219_15g	4266	Picture	351	54685933	0	2	266	4	0	next	other	0
210415_RL#219_15g	4267	Picture	1	54686199	0	3	20126	4	0	next	false_alarm	18512
210415_RL#219_15g	4267	Port Input	1	54687284	1085	3						
210415_RL#219_15g	4267	Response	1	54687284	1085	3						
210415_RL#219_15g	4267	Port Input	1	54687286	1088	4						
210415_RL#219_15g	4267	Response	1	54687286	1088	4						
210415_RL#219_15g	4267	Port Input	1	54688332	2133	3						
210415_RL#219_15g	4267	Response	1	54688332	2133	3						
210415_RL#219_15g	4267	Port Input	1	54689503	3304	3						
210415_RL#219_15g	4267	Response	1	54689503	3304	3						
210415_RL#219_15g	4267	Port Input	1	54689508	3309	4						
210415_RL#219_15g	4267	Response	1	54689508	3309	4						
210415_RL#219_15g	4267	Port Input	1	54690738	4540	4						
210415_RL#219_15g	4267	Response	1	54690738	4540	4						
210415_RL#219_15g	4267	Port Input	1	54692097	5898	4						
210415_RL#219_15g	4267	Response	1	54692097	5898	4						
210415_RL#219_15g	4267	Port Input	1	54693435	7236	3						
210415_RL#219_15g	4267	Response	1	54693435	7236	3						
210415_RL#219_15g	4267	Port Input	1	54694744	8545	3						
210415_RL#219_15g	4267	Response	1	54694744	8545	3						
210415_RL#219_15g	4267	Port Input	1	54694746	8548	4						
210415_RL#219_15g	4267	Response	1	54694746	8548	4						
210415_RL#219_15g	4268	Picture	3511	54706325	0	2	400	3	0	next	other	0
210415_RL#219_15g	4269	Picture	666	54706725	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4270	Picture	777	54726851	0	2	20125	4	0	next	other	0
210415_RL#219_15g	4271	Sound	8880	54746980	4	2			0		other	0
210415_RL#219_15g	4272	Picture	888	54757106	0	2	267	5	0	next	other	0
210415_RL#219_15g	4273	Picture	777	54757373	0	3	20259	4	0	next	false_alarm	18538
210415_RL#219_15g	4273	Port Input	1	54774555	17182	3						
210415_RL#219_15g	4273	Response	1	54774555	17182	3						
210415_RL#219_15g	4273	Manual	1	54777520	20148	NA						
210415_RL#219_15g	4274	Sound	2112	54777634	3	2			0		other	0
210415_RL#219_15g	4274	Port Input	1	54778449	818	3						
210415_RL#219_15g	4274	Response	1	54778449	818	3						
210415_RL#219_15g	4274	Port Input	1	54781975	4343	4						
210415_RL#219_15g	4274	Response	1	54781975	4343	4						
210415_RL#219_15g	4275	Picture	55	54782695	0	3	10130	4	0	next	false_alarm	18547
210415_RL#219_15g	4275	Port Input	1	54788013	5318	3						
210415_RL#219_15g	4275	Response	1	54788013	5318	3						
210415_RL#219_15g	4275	Port Input	1	54791649	8954	3						
210415_RL#219_15g	4275	Response	1	54791649	8954	3						
210415_RL#219_15g	4275	Port Input	1	54791654	8958	3						
210415_RL#219_15g	4275	Response	1	54791654	8958	3						
210415_RL#219_15g	4276	Picture	10	54792825	0	2	933	4	0	next	hit	18554
210415_RL#219_15g	4276	Port Input	1	54793608	782	4						
210415_RL#219_15g	4276	Response	1	54793608	782	4						
210415_RL#219_15g	4277	Picture	312	54793758	0	2	266	5	0	next	other	0
210415_RL#219_15g	4278	Picture	4442	54794024	0	3	80104	5	0	next	false_alarm	18558
210415_RL#219_15g	4278	Port Input	1	54805357	11333	3						
210415_RL#219_15g	4278	Response	1	54805357	11333	3						
210415_RL#219_15g	4279	Picture	4442	54874128	0	3	80368	5	0	next	other	0
210415_RL#219_15g	4280	Picture	666	54954496	0	3	20126	4	0	next	other	0
210415_RL#219_15g	4281	Picture	777	54974622	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4281	Manual	2	54994634	20011	NA						
210415_RL#219_15g	4282	Sound	2122	54994753	5	2			0		other	0
210415_RL#219_15g	4283	Picture	55	54999813	0	3	10130	5	0	next	other	0
210415_RL#219_15g	4284	Picture	10	55009943	0	2	7464	4	0	next	hit	18567
210415_RL#219_15g	4284	Port Input	1	55017332	7389	4						
210415_RL#219_15g	4284	Response	1	55017332	7389	4						
210415_RL#219_15g	4285	Picture	352	55017406	0	2	267	4	0	next	other	0
210415_RL#219_15g	4286	Picture	12	55017674	0	2	20126	4	0	next	false_alarm	18571
210415_RL#219_15g	4286	Port Input	1	55019102	1428	3						
210415_RL#219_15g	4286	Response	1	55019102	1428	3						
210415_RL#219_15g	4286	Port Input	1	55019106	1432	3						
210415_RL#219_15g	4286	Response	1	55019106	1432	3						
210415_RL#219_15g	4286	Port Input	1	55020154	2481	3						
210415_RL#219_15g	4286	Response	1	55020154	2481	3						
210415_RL#219_15g	4286	Port Input	1	55020157	2483	3						
210415_RL#219_15g	4286	Response	1	55020157	2483	3						
210415_RL#219_15g	4286	Port Input	1	55021267	3594	4						
210415_RL#219_15g	4286	Response	1	55021267	3594	4						
210415_RL#219_15g	4286	Port Input	1	55021272	3598	3						
210415_RL#219_15g	4286	Response	1	55021272	3598	3						
210415_RL#219_15g	4286	Port Input	1	55022550	4876	3						
210415_RL#219_15g	4286	Response	1	55022550	4876	3						
210415_RL#219_15g	4286	Port Input	1	55022554	4880	3						
210415_RL#219_15g	4286	Response	1	55022554	4880	3						
210415_RL#219_15g	4286	Port Input	1	55023813	6139	3						
210415_RL#219_15g	4286	Response	1	55023813	6139	3						
210415_RL#219_15g	4286	Port Input	1	55023819	6145	3						
210415_RL#219_15g	4286	Response	1	55023819	6145	3						
210415_RL#219_15g	4286	Port Input	1	55025350	7676	3						
210415_RL#219_15g	4286	Response	1	55025350	7676	3						
210415_RL#219_15g	4287	Picture	3521	55037799	0	2	532	5	0	next	other	0
210415_RL#219_15g	4288	Picture	666	55038331	0	3	20125	4	0	next	other	0
210415_RL#219_15g	4289	Picture	777	55058457	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4289	Manual	2	55078470	20013	NA						
210415_RL#219_15g	4290	Sound	2122	55078587	4	3			0		other	0
210415_RL#219_15g	4291	Picture	55	55083648	0	2	10130	5	0	next	false_alarm	18599
210415_RL#219_15g	4291	Port Input	1	55084182	535	3						
210415_RL#219_15g	4291	Response	1	55084182	535	3						
210415_RL#219_15g	4291	Port Input	1	55084185	538	3						
210415_RL#219_15g	4291	Response	1	55084185	538	3						
210415_RL#219_15g	4291	Port Input	1	55085843	2196	3						
210415_RL#219_15g	4291	Response	1	55085843	2196	3						
210415_RL#219_15g	4291	Port Input	1	55085846	2199	4						
210415_RL#219_15g	4291	Response	1	55085846	2199	4						
210415_RL#219_15g	4291	Port Input	1	55088030	4382	4						
210415_RL#219_15g	4291	Response	1	55088030	4382	4						
210415_RL#219_15g	4291	Port Input	1	55088034	4386	4						
210415_RL#219_15g	4291	Response	1	55088034	4386	4						
210415_RL#219_15g	4291	Port Input	1	55089648	6000	4						
210415_RL#219_15g	4291	Response	1	55089648	6000	4						
210415_RL#219_15g	4291	Port Input	1	55091385	7737	3						
210415_RL#219_15g	4291	Response	1	55091385	7737	3						
210415_RL#219_15g	4291	Port Input	1	55093391	9743	3						
210415_RL#219_15g	4291	Response	1	55093391	9743	3						
210415_RL#219_15g	4291	Port Input	1	55093395	9747	3						
210415_RL#219_15g	4291	Response	1	55093395	9747	3						
210415_RL#219_15g	4292	Picture	10	55093777	0	3	2666	5	0	next	hit	18620
210415_RL#219_15g	4292	Port Input	1	55096375	2598	5						
210415_RL#219_15g	4292	Response	1	55096375	2598	5						
210415_RL#219_15g	4293	Picture	352	55096443	0	2	266	4	0	next	other	0
210415_RL#219_15g	4294	Picture	12	55096709	0	2	20126	4	0	next	false_alarm	18624
210415_RL#219_15g	4294	Port Input	1	55097943	1234	3						
210415_RL#219_15g	4294	Response	1	55097943	1234	3						
210415_RL#219_15g	4294	Port Input	1	55097948	1238	4						
210415_RL#219_15g	4294	Response	1	55097948	1238	4						
210415_RL#219_15g	4294	Port Input	1	55099041	2331	3						
210415_RL#219_15g	4294	Response	1	55099041	2331	3						
210415_RL#219_15g	4294	Port Input	1	55099045	2335	3						
210415_RL#219_15g	4294	Response	1	55099045	2335	3						
210415_RL#219_15g	4294	Port Input	1	55100215	3505	3						
210415_RL#219_15g	4294	Response	1	55100215	3505	3						
210415_RL#219_15g	4294	Port Input	1	55101445	4735	3						
210415_RL#219_15g	4294	Response	1	55101445	4735	3						
210415_RL#219_15g	4294	Port Input	1	55101449	4740	3						
210415_RL#219_15g	4294	Response	1	55101449	4740	3						
210415_RL#219_15g	4294	Port Input	1	55102825	6116	3						
210415_RL#219_15g	4294	Response	1	55102825	6116	3						
210415_RL#219_15g	4294	Port Input	1	55102830	6120	3						
210415_RL#219_15g	4294	Response	1	55102830	6120	3						
210415_RL#219_15g	4294	Port Input	1	55104511	7801	3						
210415_RL#219_15g	4294	Response	1	55104511	7801	3						
210415_RL#219_15g	4294	Port Input	1	55104515	7805	3						
210415_RL#219_15g	4294	Response	1	55104515	7805	3						
210415_RL#219_15g	4295	Picture	3521	55116835	0	2	400	4	0	next	other	0
210415_RL#219_15g	4296	Picture	666	55117235	0	3	20125	5	0	next	other	0
210415_RL#219_15g	4297	Picture	777	55137360	0	2	20126	4	0	next	false_alarm	18649
210415_RL#219_15g	4297	Port Input	1	55143771	6410	3						
210415_RL#219_15g	4297	Response	1	55143771	6410	3						
210415_RL#219_15g	4297	Manual	2	55157371	20010	NA						
210415_RL#219_15g	4298	Sound	2112	55157491	4	2			0		other	0
210415_RL#219_15g	4299	Picture	55	55162550	0	3	10130	5	0	next	false_alarm	18654
210415_RL#219_15g	4299	Port Input	1	55169781	7231	4						
210415_RL#219_15g	4299	Response	1	55169781	7231	4						
210415_RL#219_15g	4299	Port Input	1	55171575	9024	3						
210415_RL#219_15g	4299	Response	1	55171575	9024	3						
210415_RL#219_15g	4299	Port Input	1	55171578	9027	4						
210415_RL#219_15g	4299	Response	1	55171578	9027	4						
210415_RL#219_15g	4300	Picture	10	55172680	0	3	1066	4	0	next	hit	18661
210415_RL#219_15g	4300	Port Input	1	55173663	983	3						
210415_RL#219_15g	4300	Response	1	55173663	983	3						
210415_RL#219_15g	4301	Picture	312	55173746	0	2	267	4	0	next	other	0
210415_RL#219_15g	4302	Picture	4442	55174013	0	3	80102	5	0	next	false_alarm	18665
210415_RL#219_15g	4302	Port Input	1	55175095	1081	3						
210415_RL#219_15g	4302	Response	1	55175095	1081	3						
210415_RL#219_15g	4302	Port Input	1	55176496	2483	4						
210415_RL#219_15g	4302	Response	1	55176496	2483	4						
210415_RL#219_15g	4302	Port Input	1	55176500	2487	4						
210415_RL#219_15g	4302	Response	1	55176500	2487	4						
210415_RL#219_15g	4302	Port Input	1	55177954	3940	4						
210415_RL#219_15g	4302	Response	1	55177954	3940	4						
210415_RL#219_15g	4302	Port Input	1	55179752	5738	4						
210415_RL#219_15g	4302	Response	1	55179752	5738	4						
210415_RL#219_15g	4302	Port Input	1	55182933	8920	3						
210415_RL#219_15g	4302	Response	1	55182933	8920	3						
210415_RL#219_15g	4302	Port Input	1	55187555	13542	3						
210415_RL#219_15g	4302	Response	1	55187555	13542	3						
210415_RL#219_15g	4302	Port Input	1	55187558	13544	4						
210415_RL#219_15g	4302	Response	1	55187558	13544	4						
210415_RL#219_15g	4302	Port Input	1	55192449	18436	3						
210415_RL#219_15g	4302	Response	1	55192449	18436	3						
210415_RL#219_15g	4303	Picture	4442	55254116	0	3	80369	5	0	next	other	0
210415_RL#219_15g	4304	Picture	666	55334485	0	3	20126	5	0	next	other	0
210415_RL#219_15g	4305	Picture	777	55354611	0	2	20125	4	0	next	other	0
210415_RL#219_15g	4305	Manual	1	55374624	20013	NA						
210415_RL#219_15g	4306	Sound	2122	55374741	5	2			0		other	0
210415_RL#219_15g	4307	Picture	55	55379802	0	3	10129	4	0	next	other	0
210415_RL#219_15g	4308	Picture	10	55389931	0	2	20127	4	0	next	miss	0
210415_RL#219_15g	4309	Picture	452	55410057	0	3	400	4	0	next	other	0
210415_RL#219_15g	4310	Picture	666	55410457	0	2	20125	4	0	next	other	0
210415_RL#219_15g	4311	Picture	777	55430582	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4311	Manual	1	55450593	20011	NA						
210415_RL#219_15g	4312	Sound	2112	55450713	4	2			0		other	0
210415_RL#219_15g	4313	Picture	55	55455772	0	3	10130	4	0	next	false_alarm	18696
210415_RL#219_15g	4313	Port Input	1	55462605	6833	3						
210415_RL#219_15g	4313	Response	1	55462605	6833	3						
210415_RL#219_15g	4313	Port Input	1	55462609	6837	3						
210415_RL#219_15g	4313	Response	1	55462609	6837	3						
210415_RL#219_15g	4313	Port Input	1	55464107	8335	4						
210415_RL#219_15g	4313	Response	1	55464107	8335	4						
210415_RL#219_15g	4313	Port Input	1	55465502	9730	3						
210415_RL#219_15g	4313	Response	1	55465502	9730	3						
210415_RL#219_15g	4314	Picture	10	55465902	0	2	1065	4	0	next	hit	18705
210415_RL#219_15g	4314	Port Input	1	55466887	985	4						
210415_RL#219_15g	4314	Response	1	55466887	985	4						
210415_RL#219_15g	4315	Picture	312	55466967	0	3	267	4	0	next	other	0
210415_RL#219_15g	4316	Picture	4442	55467235	0	2	80103	4	0	next	false_alarm	18709
210415_RL#219_15g	4316	Port Input	1	55468283	1048	3						
210415_RL#219_15g	4316	Response	1	55468283	1048	3						
210415_RL#219_15g	4316	Port Input	1	55470359	3124	3						
210415_RL#219_15g	4316	Response	1	55470359	3124	3						
210415_RL#219_15g	4316	Port Input	1	55470363	3128	3						
210415_RL#219_15g	4316	Response	1	55470363	3128	3						
210415_RL#219_15g	4316	Port Input	1	55473727	6493	4						
210415_RL#219_15g	4316	Response	1	55473727	6493	4						
210415_RL#219_15g	4317	Picture	4442	55547338	0	2	80368	4	0	next	other	0
210415_RL#219_15g	4318	Picture	666	55627707	0	3	20125	5	0	next	other	0
210415_RL#219_15g	4319	Picture	777	55647832	0	3	20127	4	0	next	other	0
210415_RL#219_15g	4319	Manual	1	55667842	20010	NA						
210415_RL#219_15g	4320	Sound	2122	55667962	4	2			0		other	0
210415_RL#219_15g	4321	Picture	55	55673023	0	2	10130	4	0	next	other	0
210415_RL#219_15g	4322	Picture	10	55683153	0	2	20124	4	0	next	miss	0
210415_RL#219_15g	4323	Picture	452	55703277	0	3	534	5	0	next	other	0
210415_RL#219_15g	4324	Picture	666	55703811	0	3	20126	4	0	next	other	0
210415_RL#219_15g	4325	Picture	777	55723937	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4325	Manual	2	55743947	20010	NA						
210415_RL#219_15g	4326	Sound	2112	55744067	4	2			0		other	0
210415_RL#219_15g	4327	Picture	55	55749127	0	3	10130	4	0	next	other	0
210415_RL#219_15g	4328	Picture	10	55759257	0	2	2933	4	0	next	hit	18731
210415_RL#219_15g	4328	Port Input	1	55762067	2810	4						
210415_RL#219_15g	4328	Response	1	55762067	2810	4						
210415_RL#219_15g	4329	Picture	312	55762190	0	2	265	4	0	next	other	0
210415_RL#219_15g	4330	Picture	4442	55762455	0	2	80103	4	0	next	false_alarm	18735
210415_RL#219_15g	4330	Port Input	1	55763657	1202	3						
210415_RL#219_15g	4330	Response	1	55763657	1202	3						
210415_RL#219_15g	4330	Port Input	1	55765068	2613	4						
210415_RL#219_15g	4330	Response	1	55765068	2613	4						
210415_RL#219_15g	4330	Port Input	1	55766466	4011	4						
210415_RL#219_15g	4330	Response	1	55766466	4011	4						
210415_RL#219_15g	4330	Port Input	1	55767812	5357	4						
210415_RL#219_15g	4330	Response	1	55767812	5357	4						
210415_RL#219_15g	4330	Port Input	1	55767818	5364	4						
210415_RL#219_15g	4330	Response	1	55767818	5364	4						
210415_RL#219_15g	4330	Port Input	1	55771777	9322	3						
210415_RL#219_15g	4330	Response	1	55771777	9322	3						
210415_RL#219_15g	4331	Picture	4442	55842558	0	3	80502	4	0	next	other	0
210415_RL#219_15g	4332	Picture	666	55923060	0	2	20126	3	0	next	other	0
210415_RL#219_15g	4333	Picture	777	55943187	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4333	Manual	1	55963201	20014	NA						
210415_RL#219_15g	4334	Sound	2112	55963317	5	2			0		other	0
210415_RL#219_15g	4335	Picture	55	55968376	0	2	10130	4	0	next	false_alarm	18753
210415_RL#219_15g	4335	Port Input	1	55977633	9256	4						
210415_RL#219_15g	4335	Response	1	55977633	9256	4						
210415_RL#219_15g	4336	Picture	10	55978506	0	2	666	4	0	next	hit	18756
210415_RL#219_15g	4336	Port Input	1	55979080	574	3						
210415_RL#219_15g	4336	Response	1	55979080	574	3						
210415_RL#219_15g	4337	Picture	312	55979172	0	2	267	3	0	next	other	0
210415_RL#219_15g	4338	Picture	4442	55979439	0	2	80103	3	0	next	false_alarm	18760
210415_RL#219_15g	4338	Port Input	1	55980576	1137	4						
210415_RL#219_15g	4338	Response	1	55980576	1137	4						
210415_RL#219_15g	4338	Port Input	1	55980580	1141	4						
210415_RL#219_15g	4338	Response	1	55980580	1141	4						
210415_RL#219_15g	4338	Port Input	1	55982004	2565	3						
210415_RL#219_15g	4338	Response	1	55982004	2565	3						
210415_RL#219_15g	4338	Port Input	1	55983427	3988	4						
210415_RL#219_15g	4338	Response	1	55983427	3988	4						
210415_RL#219_15g	4338	Port Input	1	55983431	3991	3						
210415_RL#219_15g	4338	Response	1	55983431	3991	3						
210415_RL#219_15g	4338	Port Input	1	55985111	5672	4						
210415_RL#219_15g	4338	Response	1	55985111	5672	4						
210415_RL#219_15g	4338	Port Input	1	55986463	7024	3						
210415_RL#219_15g	4338	Response	1	55986463	7024	3						
210415_RL#219_15g	4338	Port Input	1	55989380	9941	3						
210415_RL#219_15g	4338	Response	1	55989380	9941	3						
210415_RL#219_15g	4339	Picture	4442	56059542	0	2	80369	4	0	next	other	0
210415_RL#219_15g	4340	Picture	666	56139911	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4341	Picture	777	56160037	0	3	20126	4	0	next	other	0
210415_RL#219_15g	4341	Manual	1	56180052	20015	NA						
210415_RL#219_15g	4342	Sound	2122	56180167	4	2			0		other	0
210415_RL#219_15g	4343	Picture	55	56185227	0	3	10130	5	0	next	other	0
210415_RL#219_15g	4344	Picture	10	56195357	0	3	20126	4	0	next	miss	0
210415_RL#219_15g	4345	Picture	452	56215483	0	2	534	3	0	next	other	0
210415_RL#219_15g	4346	Picture	666	56216016	0	2	20125	3	0	next	other	0
210415_RL#219_15g	4347	Picture	777	56236141	0	2	20125	4	0	next	other	0
210415_RL#219_15g	4347	Manual	2	56256152	20011	NA						
210415_RL#219_15g	4348	Sound	2122	56256270	4	2			0		other	0
210415_RL#219_15g	4349	Picture	55	56261332	0	2	10130	4	0	next	other	0
210415_RL#219_15g	4350	Picture	10	56271461	0	2	20126	4	0	next	miss	0
210415_RL#219_15g	4351	Picture	452	56291587	0	3	534	4	0	next	other	0
210415_RL#219_15g	4352	Picture	666	56292121	0	2	20126	3	0	next	other	0
210415_RL#219_15g	4353	Picture	777	56312246	0	2	20124	4	0	next	other	0
210415_RL#219_15g	4353	Manual	2	56332260	20014	NA						
210415_RL#219_15g	4354	Sound	2112	56332375	4	2			0		other	0
210415_RL#219_15g	4355	Picture	55	56337436	0	2	10129	4	0	next	other	0
210415_RL#219_15g	4356	Picture	10	56347565	0	2	1199	4	0	next	hit	18797
210415_RL#219_15g	4356	Port Input	1	56348644	1079	4						
210415_RL#219_15g	4356	Response	1	56348644	1079	4						
210415_RL#219_15g	4357	Picture	312	56348764	0	2	267	4	0	next	other	0
210415_RL#219_15g	4358	Picture	4442	56349031	0	2	80104	3	0	next	false_alarm	18801
210415_RL#219_15g	4358	Port Input	1	56350965	1934	3						
210415_RL#219_15g	4358	Response	1	56350965	1934	3						
210415_RL#219_15g	4358	Port Input	1	56356283	7251	3						
210415_RL#219_15g	4358	Response	1	56356283	7251	3						
210415_RL#219_15g	4359	Picture	4442	56429135	0	2	80369	3	0	next	other	0
210415_RL#219_15g	4360	Picture	666	56509504	0	2	20126	3	0	next	other	0
210415_RL#219_15g	4361	Picture	777	56529630	0	2	20125	4	0	next	other	0
210415_RL#219_15g	4361	Manual	2	56549642	20012	NA						
210415_RL#219_15g	4362	Sound	2112	56549759	4	2			0		other	0
210415_RL#219_15g	4363	Picture	55	56554819	0	3	10130	4	0	next	other	0
210415_RL#219_15g	4364	Picture	10	56564949	0	2	11463	4	0	next	hit	18812
210415_RL#219_15g	4364	Port Input	1	56576323	11374	4						
210415_RL#219_15g	4364	Response	1	56576323	11374	4						
210415_RL#219_15g	4365	Picture	312	56576412	0	2	265	5	0	next	other	0
210415_RL#219_15g	4366	Picture	4442	56576677	0	3	80105	5	0	next	false_alarm	18816
210415_RL#219_15g	4366	Port Input	1	56577886	1209	4						
210415_RL#219_15g	4366	Response	1	56577886	1209	4						
210415_RL#219_15g	4366	Port Input	1	56577889	1212	3						
210415_RL#219_15g	4366	Response	1	56577889	1212	3						
210415_RL#219_15g	4367	Picture	4442	56656782	0	3	80368	5	0	next	other	0
210415_RL#219_15g	4368	Picture	666	56737149	0	2	20127	4	0	next	other	0
210415_RL#219_15g	4369	Picture	777	56757276	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4369	Manual	2	56777286	20010	NA						
210415_RL#219_15g	4370	Sound	2122	56777406	4	2			0		other	0
210415_RL#219_15g	4371	Picture	55	56782465	0	3	10131	4	0	next	other	0
210415_RL#219_15g	4372	Picture	10	56792596	0	2	20125	4	0	next	miss	0
210415_RL#219_15g	4373	Picture	452	56812721	0	2	534	3	0	next	other	0
210415_RL#219_15g	4374	Picture	666	56813255	0	2	20126	3	0	next	other	0
210415_RL#219_15g	4375	Picture	777	56833381	0	2	20124	5	0	next	other	0
210415_RL#219_15g	4375	Manual	1	56853392	20011	NA						
210415_RL#219_15g	4376	Sound	2122	56853511	6	3			0		other	0
210415_RL#219_15g	4377	Picture	55	56858570	0	3	10129	5	0	next	other	0
210415_RL#219_15g	4378	Picture	10	56868699	0	2	20126	4	0	next	miss	0
210415_RL#219_15g	4379	Picture	452	56888825	0	2	800	4	0	next	other	0
210415_RL#219_15g	4380	Picture	666	56889626	0	2	20126	4	0	next	other	0
210415_RL#219_15g	4381	Picture	777	56909752	0	2	20125	4	0	next	false_alarm	18837
210415_RL#219_15g	4381	Port Input	1	56916857	7105	4						
210415_RL#219_15g	4381	Response	1	56916857	7105	4						
210415_RL#219_15g	4381	Port Input	1	56916879	7127	3						
210415_RL#219_15g	4381	Response	1	56916879	7127	3						
210415_RL#219_15g	4381	Port Input	1	56920982	11230	3						
210415_RL#219_15g	4381	Response	1	56920982	11230	3						
210415_RL#219_15g	4381	Port Input	1	56922101	12350	4						
210415_RL#219_15g	4381	Response	1	56922101	12350	4						
210415_RL#219_15g	4381	Port Input	1	56922107	12355	4						
210415_RL#219_15g	4381	Response	1	56922107	12355	4						
210415_RL#219_15g	4381	Port Input	1	56923430	13678	3						
210415_RL#219_15g	4381	Response	1	56923430	13678	3						
210415_RL#219_15g	4381	Port Input	1	56923433	13681	3						
210415_RL#219_15g	4381	Response	1	56923433	13681	3						
210415_RL#219_15g	4381	Port Input	1	56924979	15227	3						
210415_RL#219_15g	4381	Response	1	56924979	15227	3						
210415_RL#219_15g	4381	Port Input	1	56924983	15231	3						
210415_RL#219_15g	4381	Response	1	56924983	15231	3						
210415_RL#219_15g	4381	Port Input	1	56925829	16077	3						
210415_RL#219_15g	4381	Response	1	56925829	16077	3						
210415_RL#219_15g	4381	Port Input	1	56925832	16080	3						
210415_RL#219_15g	4381	Response	1	56925832	16080	3						
210415_RL#219_15g	4381	Port Input	1	56926191	16439	4						
210415_RL#219_15g	4381	Response	1	56926191	16439	4						
210415_RL#219_15g	4381	Manual	1	56929762	20010	NA						
210415_RL#219_15g	4381	Port Input	1	56929851	20100	4						
210415_RL#219_15g	4381	Response	1	56929851	20100	4						
210415_RL#219_15g	4382	Sound	2112	56929881	4	2			0		other	0
210415_RL#219_15g	4382	Port Input	1	56931653	1776	3						
210415_RL#219_15g	4382	Response	1	56931653	1776	3						
210415_RL#219_15g	4382	Port Input	1	56931658	1781	3						
210415_RL#219_15g	4382	Response	1	56931658	1781	3						
210415_RL#219_15g	4382	Port Input	1	56931928	2051	3						
210415_RL#219_15g	4382	Response	1	56931928	2051	3						
210415_RL#219_15g	4382	Port Input	1	56931931	2054	3						
210415_RL#219_15g	4382	Response	1	56931931	2054	3						
210415_RL#219_15g	4382	Port Input	1	56934491	4614	4						
210415_RL#219_15g	4382	Response	1	56934491	4614	4						
210415_RL#219_15g	4383	Picture	55	56934942	0	2	10129	4	0	next	false_alarm	18876
210415_RL#219_15g	4383	Port Input	1	56935754	812	4						
210415_RL#219_15g	4383	Response	1	56935754	812	4						
210415_RL#219_15g	4383	Port Input	1	56936201	1259	3						
210415_RL#219_15g	4383	Response	1	56936201	1259	3						
210415_RL#219_15g	4383	Port Input	1	56937429	2487	3						
210415_RL#219_15g	4383	Response	1	56937429	2487	3						
210415_RL#219_15g	4383	Port Input	1	56939017	4075	4						
210415_RL#219_15g	4383	Response	1	56939017	4075	4						
210415_RL#219_15g	4383	Port Input	1	56939023	4082	3						
210415_RL#219_15g	4383	Response	1	56939023	4082	3						
210415_RL#219_15g	4383	Port Input	1	56940365	5423	3						
210415_RL#219_15g	4383	Response	1	56940365	5423	3						
210415_RL#219_15g	4383	Port Input	1	56941895	6953	4						
210415_RL#219_15g	4383	Response	1	56941895	6953	4						
210415_RL#219_15g	4383	Port Input	1	56941899	6957	3						
210415_RL#219_15g	4383	Response	1	56941899	6957	3						
210415_RL#219_15g	4383	Port Input	1	56943421	8480	3						
210415_RL#219_15g	4383	Response	1	56943421	8480	3						
210415_RL#219_15g	4383	Port Input	1	56943425	8483	3						
210415_RL#219_15g	4383	Response	1	56943425	8483	3						
210415_RL#219_15g	4383	Port Input	1	56944920	9978	3						
210415_RL#219_15g	4383	Response	1	56944920	9978	3						
210415_RL#219_15g	4384	Picture	10	56945071	0	2	1467	4	0	next	hit	18899
210415_RL#219_15g	4384	Port Input	1	56946397	1326	4						
210415_RL#219_15g	4384	Response	1	56946397	1326	4						
210415_RL#219_15g	4385	Picture	312	56946538	0	2	266	5	0	next	other	0
210415_RL#219_15g	4386	Picture	4442	56946804	0	3	80102	4	0	next	false_alarm	18903
210415_RL#219_15g	4386	Port Input	1	56948073	1269	3						
210415_RL#219_15g	4386	Response	1	56948073	1269	3						
210415_RL#219_15g	4386	Port Input	1	56950471	3667	4						
210415_RL#219_15g	4386	Response	1	56950471	3667	4						
210415_RL#219_15g	4386	Port Input	1	56953194	6390	3						
210415_RL#219_15g	4386	Response	1	56953194	6390	3						
210415_RL#219_15g	4386	Port Input	1	56955106	8302	3						
210415_RL#219_15g	4386	Response	1	56955106	8302	3						
210415_RL#219_15g	4386	Port Input	1	56956748	9944	3						
210415_RL#219_15g	4386	Response	1	56956748	9944	3						
210415_RL#219_15g	4386	Port Input	1	56957093	10289	3						
210415_RL#219_15g	4386	Response	1	56957093	10289	3						
210415_RL#219_15g	4386	Port Input	1	56957097	10293	3						
210415_RL#219_15g	4386	Response	1	56957097	10293	3						
210415_RL#219_15g	4386	Port Input	1	56957689	10885	3						
210415_RL#219_15g	4386	Response	1	56957689	10885	3						
210415_RL#219_15g	4386	Port Input	1	56958943	12139	3						
210415_RL#219_15g	4386	Response	1	56958943	12139	3						
